Jan 18,☼ 𓄂 Yasi𓆃 𓃬,@motheroffoolad,شاهزاده #RezaPahlavi  برای ما پادشاهی پارلمانی خواه ها همیشه انتخاب اول و آخر بوده اند. برای #ایران تا صندوق رای، دمکراسی و توسعه ی ایران عزیزتر از جانمان #جاویدشاه,@alikarimi_ak8
Jan 18,#قادین_یاشام_آزادلیق,@Sooresrafill,"خاک بر سذت که ریدی تو تمام علایق مردم
کاش یک مشاور داشتی بهت میگفت نرین علی نرین",@alikarimi_ak8
Jan 18,Vijeh mostafavi,@VijehMostafavi,"درود به شرفتون علی آقا که همیشه تصمیم درست میگیرید 
#من_وکالت_میدهم",@alikarimi_ak8
Jan 18,گفتمان براندازی (پیام فضلی),@dialecticum,علی جان شما یا بیشعور مطلق سیاسی هستی یا از ابتدا با یک برنامه مشخص وارد فضای سیاسی شدید. در هر صورت من ریدم تو شعور نداشته ی تو که هنوز نفمیدی #فرقه_پهلوی دقیقاً استمرار آخوند و سپاه هست. #نه_سلطنت_نه_رهبری_دموکراسی_برابری و نه به #رهبرتراشی_از_پهلوی,@alikarimi_ak8
Jan 18,رقیب زید قبلیت,@Dokhi_sag,"یک عده واقعا نفهمن!! داریم میگیم برای گذر از جمهوری اسلامی به شاهزاده وکالت میدیم تا انتخابات ازاد برای دموکراسی!! باز یک عده گاو میگن ما شاه نمیخوایم!!
احمقای سایبری شاهزاده تظاهرات مردمو تا زمان ازادی رهبری میکنه!هیچ جنبش و انقلابی بدون لیدر پیروز نشده و نخواهد شد..",@alikarimi_ak8
Jan 18,Hasti Jamshidi,@hanechly,دیگه چجوری بگیم :))),@Dokhi_sag
Jan 18,Q-10,@revenge2023,"جادوگر فوتبال که بودی 
 جادوگر نابودی طلسم ۴۳ سالِ رژیم ضحاک هم خودت هستی داش علی آقا کریمی
 عشقم داداش با معرفتم #من_وکالت_میدهم  #مهسا_امینی",@alikarimi_ak8
Jan 18,Vijeh mostafavi,@VijehMostafavi,"درود به شرفتون علی آقا که همیشه تصمیم درست میگیرید 
#من_وکالت_میدهم",@alikarimi_ak8
Jan 18,گفتمان براندازی (پیام فضلی),@dialecticum,علی جان شما یا بیشعور مطلق سیاسی هستی یا از ابتدا با یک برنامه مشخص وارد فضای سیاسی شدید. در هر صورت من ریدم تو شعور نداشته ی تو که هنوز نفمیدی #فرقه_پهلوی دقیقاً استمرار آخوند و سپاه هست. #نه_سلطنت_نه_رهبری_دموکراسی_برابری و نه به #رهبرتراشی_از_پهلوی,@alikarimi_ak8
Jan 18,رقیب زید قبلیت,@Dokhi_sag,"یک عده واقعا نفهمن!! داریم میگیم برای گذر از جمهوری اسلامی به شاهزاده وکالت میدیم تا انتخابات ازاد برای دموکراسی!! باز یک عده گاو میگن ما شاه نمیخوایم!!
احمقای سایبری شاهزاده تظاهرات مردمو تا زمان ازادی رهبری میکنه!هیچ جنبش و انقلابی بدون لیدر پیروز نشده و نخواهد شد..",@alikarimi_ak8
Jan 18,Hasti Jamshidi,@hanechly,دیگه چجوری بگیم :))),@Dokhi_sag
Jan 18,Q-10,@revenge2023,"جادوگر فوتبال که بودی 
 جادوگر نابودی طلسم ۴۳ سالِ رژیم ضحاک هم خودت هستی داش علی آقا کریمی
 عشقم داداش با معرفتم #من_وکالت_میدهم  #مهسا_امینی",@alikarimi_ak8
Jan 18,Ryan D. Abnavi☼𓃬,@abnavi_d,"مرسی جادوگر. #من_وکالت_میدهم 
به شاهزاده رضا پهلوی",@alikarimi_ak8
Jan 18,Javad Chamanara,@javadch,"آقای کریمی شما الان با ایشون ائتلاف کردی یا واگذار؟ یعنی خودت هیچ رای و ایده ای نداشتی که به برنامه ها و اهداف ایشون کمک کنی؟ 
خوب بود صبر میکردی در یک انتخابات قبل یا بعد از سقوط به ایشون ""رای"" میدادی نه ""وکالت""!",@alikarimi_ak8
Jan 18,Sahar,@iamagaintsyou,"هر روز محبوب‌تر 
زنده باد علی کریمی ",@alikarimi_ak8
Jan 18,Saman Sarraf,@SMN_SRF,بسیار عالی ! #پاينده_ایران,@alikarimi_ak8
Jan 18,Amitis,@bahar__iraniii,بزرگترین اشتباه 57 وکالت دادن همه گروههای سیاسی به خمینی بود، آقای علی کریمی چرا تکرار اشتباه 57؟ اتحاد باید زیر نام ایران و به دور از فرد محوری باشه، چرا تو ماه دنبال رهبر میگردی درحالیکه نتیجه 44 سال اعتماد به فرد محوری خمینی رو داری میبینی؟,@alikarimi_ak8
Jan 18,Kendrick,@justice4allkind,فرمانبردار شدنت مبارک علی کریمی! پس از این به بعد از خودت توییت در نکن و فقط توییتهای شازده رو ریت بزن!,@alikarimi_ak8
Jan 18,آخوندِ مرده,@AkhoondeMorde,"درود به شرفت مرد.
#من_وکالت_میدهم",@alikarimi_ak8
Jan 18,Maryam,@Maryam15361158,#IRGCterrorists we will win,@alikarimi_ak8
Jan 15,Hassan khajeh Salehani | حسن خواجه صالحانی,@khajehsalehanit,"هیچکدام از شما افراد خارج از ایران نماینده مردم ایران نبوده و نخواهید بود
هیچ کدام از اقدامات و خواسته های شما مورد تایید مردم عزیز ایران نیست و نخواهد بود

#Thanks_IRGC",@alikarimi_ak8
Jan 15,Ali Zuashkiani,@AZuashkiani,در مورد ارتش کشوری که الان اونجا زندگی میکنی نظری نداری؟ چقدر انسانهای بیگناه را کشته است؟ چه تعداد جنگ راه انداخته؟ چه میزان حمله پهبادی که به خطا یا به عمد مردم عادی را هدف گرفته؟ حیف علی کریمی است، انتظار بیشتری میرود (میرفت) از شما.,@alikarimi_ak8
Jan 16,Ali Ashtari,@AliAshtari9,"ممنون که بی‌ ادعا و بدون هیچ سهم‌خواهی برای اتحاد بیشتر تلاش میکنید.

#IRGCterrorists",@alikarimi_ak8
Jan 16,Kian M,@KeyOn_M6,SOS,@alikarimi_ak8
Jan 17,Alex Biggs,@Alex_sirbiggs,"Our Request is Freedom, Our Request is not only for Sepah but it’s from the Entire Islamic Republic regime to be removed from IRAN. I hate it when I put Iran and emoji is our flag with a Fork  in middle of it. #IranRevolution",@alikarimi_ak8
Jan 17,تشکّل آتئیست های ایران,@Iranatheists,#IRGCterrorists,@alikarimi_ak8
Jan 15,ParkMisumi,@parkmisumi,"فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
فراخوان ۲۹،۳۰ دی
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 15,Leo,@Leo74180853,"خون هایی که ریخته شده
#IRGCterrorists 
#IranRevoIution",@alikarimi_ak8
Jan 15,علیرضا علیانی نژاد,@A_R_Aliyani,ایول ، توییت انگلیسی هم که بلدی بزنی,@alikarimi_ak8
Jan 15,علیرضا علیانی نژاد,@A_R_Aliyani,ایول ، توییت انگلیسی هم که بلدی بزنی,@alikarimi_ak8
Jan 15,BALOOCH,@GOlVENUS,"The Washington Post reported, ""#Iran's security institutions widely use #criminal_gangs, #jewelry_thieves, #drug_traffickers,& #professional_killers to threaten, #kidnap, #kill regime opponents in different parts of the world.""
So why is the world still #silent!?
#IRGCterrorists",@alikarimi_ak8
Jan 15,Infinite,@CryptoArmy555,#IRGCterrorists,@alikarimi_ak8
Jan 15,بینش۱۳۵۷,@MetiG57,"جنایتکاران سپاه پاسداران باید در لیست #تروریستی قرار بگیرن
#IRGCterrorists",@alikarimi_ak8
Jan 15,دختر موفرفری,@Dokhii79,"With the hashtag #IRGCterrorists, we want the IRGC to be approved as a terrorist in the European Parliament.",@alikarimi_ak8
Jan 15,﮼رضآ,@Reza_ghi,اگه واقعا بخوان تایید کنن کارای امسالشون برای تاییدش کافی نمیخواد زیاد به گذشته نگاه کنن:),@alikarimi_ak8
Jan 15,Elios,@Eilious,درخواست ما روشن است: سپاه پاسداران انقلاب اسلامی را در لیست تروریستی قرار دهید. #IRGCterrorists,@alikarimi_ak8
Jan 15,Bili,@bilii1986,"براي كشتن كودكان بيگناه سرزمينم
#IRGCterrorists 
#kiyanpirfalak
#MahsaAmini",@alikarimi_ak8
Jan 15,سوریش,@soorish70,برای آزادی زندانی ها و نجات جونشون #توماج_صالحی #مهسا_امینی #IRGCterrorists,@alikarimi_ak8
Jan 15,sadeg mosavi,@Ssadg_mosavi72,بعد از براندازی و انقلاب کردن حالا اومدن مرحله بعدی ,@alikarimi_ak8
Jan 15,Me,@webhead381,"توییت همزمان
پوستم شفاف شد",@alikarimi_ak8
Jan 15,sadeg mosavi,@Ssadg_mosavi72,بعد از براندازی و انقلاب کردن حالا اومدن مرحله بعدی ,@alikarimi_ak8
Jan 15,Me,@webhead381,"توییت همزمان
پوستم شفاف شد",@alikarimi_ak8
Jan 15,Kia,@kiatunes,"هشتگ ترند بشه
 #IRGCterrorists",@alikarimi_ak8
Jan 15,꧁ AnonymousNearU ꧂,@WeAreNearYou,"میبینم که رضا پهلوی افتاده تو تله
بیچاره گیر کرده چجوری توییت بزنه سپاه نجس و شیطانی پاسداران که حاصل گذار صلح امیز و باقیمانده اطلاعات تروریستی ساواک دوران رژیم جنایتکار پهلوی است، تروریستیه و اروپا تو لیست تروریستا قرار بده

رژیم شیطانی اخوندی==رژیم جنایتکار پهلوی",@alikarimi_ak8
Jan 15,Hamidreza,@justchangingun,همین روند همصداییتون کمر آخوند رو خم می‌کنه.,@alikarimi_ak8
Jan 15,مریم حسینی,@maryyyhoseini,چخه حیوون وطن فروش، تو خودت مسئول قتل اینهمه جوونی,@alikarimi_ak8
Jan 15,Bili,@bilii1986,براي #زاهدان_خونین براي كشتار هم وطن #كردستان براي كشتن عاشق ترين زنده ها ،براي #خدانور_لجعی براي به دار آويختن پسران بيگناه سرزمينم #محمد_حسيني براي تجاوز در زندان #آرمیتا_عباسی براي تمام مادران داغدار ايران #IRGCterrorists,@alikarimi_ak8
Jan 15,Cyrus Phoenix,@phoenix_memoir,"سراغ تک تکشون میریم. 
نه تنها سپاه جنایتکار جمهوری اسلامی بلکه بیت خامنه‌ای و تمام نیروهای سرکوب از نیروی انتظامی تا گشت ارشاد و بسیج، مجلس، قوه قضائیه، وزارت اطلاعات، وزارت کشور و وزارت دفاع ارگان های تروریستی هستند.
#مهسا_امینی
#IRGCterrorists",@alikarimi_ak8
Jan 15,bella,@skyspw,"#Thanks_IRGC 
به کوری چشم سعودیها و صهیونیستها ونفروشا خاک بر سرتون که دارین کشورتون هموطنتون رو‌میفروشین این الان اکه رای اورده بود تو‌فدراسیون الان اونور خط بود ببینید کدوم بی اخلاق عن داره برای وطنپرستا میزنه، توعن رفتی کنار کومله خاک برسرت بیوطن",@alikarimi_ak8
Jan 15,Victorious,@We_4freedom,520 protesters including 70 children killed by the #IRGCterrorists,@alikarimi_ak8
Jan 15,#MahsaAmini #مهسا_امینی,@ir_gov,"Dear Ali, your support for your people, will be remembered for generations, your steady fest determination is inspiring #IRGCterrorists",@alikarimi_ak8
Jan 15,bella,@skyspw,"#Thanks_IRGC 
به کوری چشم سعودیها و صهیونیستها ونفروشا خاک بر سرتون که دارین کشورتون هموطنتون رو‌میفروشین این الان اکه رای اورده بود تو‌فدراسیون الان اونور خط بود ببینید کدوم بی اخلاق عن داره برای وطنپرستا میزنه، توعن رفتی کنار کومله خاک برسرت بیوطن",@alikarimi_ak8
Jan 15,Victorious,@We_4freedom,520 protesters including 70 children killed by the #IRGCterrorists,@alikarimi_ak8
Jan 15,#MahsaAmini #مهسا_امینی,@ir_gov,"Dear Ali, your support for your people, will be remembered for generations, your steady fest determination is inspiring #IRGCterrorists",@alikarimi_ak8
Jan 15,bella,@skyspw,"#Thanks_IRGC 
به کوری چشم سعودیها و صهیونیستها ونفروشا خاک بر سرتون که دارین کشورتون هموطنتون رو‌میفروشین این الان اکه رای اورده بود تو‌فدراسیون الان اونور خط بود ببینید کدوم بی اخلاق عن داره برای وطنپرستا میزنه، توعن رفتی کنار کومله خاک برسرت بیوطن",@alikarimi_ak8
Jan 15,Victorious,@We_4freedom,520 protesters including 70 children killed by the #IRGCterrorists,@alikarimi_ak8
Jan 15,#MahsaAmini #مهسا_امینی,@ir_gov,"Dear Ali, your support for your people, will be remembered for generations, your steady fest determination is inspiring #IRGCterrorists",@alikarimi_ak8
Jan 15,حسین درخشان,@h0d3r_fa,داداش میدونی که اگه سپاه تروریستی بشه گردن خودت رو هم که قبلا برای تیم فتح تهران که مال بسیج بوده و تراکتورسازی که از ۸۸ مال سپاه عاشورا بوده بازی میکردی و پول هم میگرفتی میگیره؟,@alikarimi_ak8
Jan 15,حسین درخشان,@h0d3r_fa,علی جان، در ضمن، خوبه بدونی که این ماجراها از قدیم پروژه‌ی کیا بوده. بخدا حیفه که نادانسته به پروژه‌ی رجوی کمک کنی... مرگ بر خامنه‌ای، ولی برای رجوی اینها مقدمات جنگه. برای همینه که رضا پهلوی هرگز از تروریست دونستن نیروی مسلح ایران دفاع نکرده.,@h0d3r_fa
Jan 15,afsun_sh,@afsuniranian,"ایرانیان ساکن فرانسه و اروپا فرصت اینو دارن تا ۱۶ ژانویه مقابل پارلمان اروپا برن تا برای قرار گرفتن نیروی سرکوبگر سپاه در لیست سازمان‌های تروریستی، 
صدای هموطنانمون در داخل باشن. 
#IRGCterrorists  در صورتی که نوچه های سپاه را غالب نکنید",@alikarimi_ak8
Jan 16,Peyman ADL DOUSTI HAGH,@PADLDOUSTI,Very nice.,@afsuniranian
Jan 15,Bamdad Esmaili,@besmaili,پیروزی نزدیک است,@alikarimi_ak8
Jan 15,Espe Schall (HamED),@EspeSchall,اگر چپ ها دوباره این انسجام را به گند نکشن,@alikarimi_ak8
Jan 15,دخترِ پاییز,@DokhtarePaeiZzz,"علی آقا ما کمبود رهبر داریم 
واقعا اگ اعتراضات سازماندهی نشه فقط تلفات میدیم 
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 15,ببر خیزان,@flyingtigerr,"زنده باد علی کریمی. ننگ بر کارتل کودک کش ج.ا و سپاه تروریستی
#IRGCterrorists 
#IranRevolution 
#مهسا_امینی",@alikarimi_ak8
Jan 15,زال,@zall_kian,"امیدواریم شاهزاده رضا پهلوی از هشتگ 
#IRGCterrorists استفاده کنه تا متحدانه تر حرکت صورت بگیره",@alikarimi_ak8
Jan 15,space,@royaaaaa__,"هرروز با خودت تکرار کن 
""این انقلاب تنها راهی که داریم""
#IRGCterrorists
#مهسا_امینی",@alikarimi_ak8
Jan 16,Peyman ADL DOUSTI HAGH,@PADLDOUSTI,Very nice.,@afsuniranian
Jan 15,Bamdad Esmaili,@besmaili,پیروزی نزدیک است,@alikarimi_ak8
Jan 15,Espe Schall (HamED),@EspeSchall,اگر چپ ها دوباره این انسجام را به گند نکشن,@alikarimi_ak8
Jan 15,دخترِ پاییز,@DokhtarePaeiZzz,"علی آقا ما کمبود رهبر داریم 
واقعا اگ اعتراضات سازماندهی نشه فقط تلفات میدیم 
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 15,ببر خیزان,@flyingtigerr,"زنده باد علی کریمی. ننگ بر کارتل کودک کش ج.ا و سپاه تروریستی
#IRGCterrorists 
#IranRevolution 
#مهسا_امینی",@alikarimi_ak8
Jan 15,زال,@zall_kian,"امیدواریم شاهزاده رضا پهلوی از هشتگ 
#IRGCterrorists استفاده کنه تا متحدانه تر حرکت صورت بگیره",@alikarimi_ak8
Jan 15,space,@royaaaaa__,"هرروز با خودت تکرار کن 
""این انقلاب تنها راهی که داریم""
#IRGCterrorists
#مهسا_امینی",@alikarimi_ak8
Jan 15,Saadi Hafezian سعدی حافظیان,@Saadi_Hafezian,"حماسه استراسبورگ برگی زرین از تاریخ انقلاب ۱۴۰۱ ایران خواهد شد! 

We won’t rest until the #IRGCterrorists are listed!",@alikarimi_ak8
Jan 15,Pari‌sa,@sss_parisa,"این بچه هارو بیاد بیار هشتک بزن سپاه تروریست..
#IRGCterrorists 
#مهسا_امینی",@alikarimi_ak8
Jan 15,Saadi Hafezian سعدی حافظیان,@Saadi_Hafezian,علی جان فراخوان ۲۹ و ۳۰ دی ماه فراموش نشود! #IRGCterrorists,@alikarimi_ak8
Jan 15,Amin Rad,@AminRad64316646,"نبود گاز>تعطیلی کارخانه ها >برهم خوردن چرخه اقتصاد دولت و بسیاری از مردم>آغاز #اعتصابات_سراسری و تظاهرات میلیونی که #IRGCterrorists هم دیگه نمی‌تونه هیچ غلطی بکنه. #مهسا_امینی #IRGCterrorists 
#IranRevolution",@alikarimi_ak8
Jan 15,Lucky,@fatemah_heidari,"عاشقتتتتتتتتتتم
#IRGCterrorists",@alikarimi_ak8
Jan 15,tandis,@tandis29672057,"برای نجات زندگی خودمون و بچه هامون باید به آزادی برسیم #مهسا_امینی 
  برای دیدن آزادی باید کنکور انسانیت و آزادگی ۲۹و۳۰ام دی ماه رو با سربلندی بگذرونیم. #IRGCterrorists سپاه تروریسته",@alikarimi_ak8
Jan 15,Persian Immortal☼𓃬,@PersianImmorta4,#IRGCterrorists,@alikarimi_ak8
Jan 15,suzan,@zn4867,"برای آزادی 

#IRGCterrorists",@alikarimi_ak8
Jan 15,Arash,@Arash50495005,"علی
#IRGCterrorists",@alikarimi_ak8
Jan 15,کلاغ سفید,@White_crow111,"برای آزادی
#مهسا_امینی
#MahsaAmini
#IRGCterrorists",@alikarimi_ak8
Jan 15,Amin Rad,@AminRad64316646,"نبود گاز>تعطیلی کارخانه ها >برهم خوردن چرخه اقتصاد دولت و بسیاری از مردم>آغاز #اعتصابات_سراسری و تظاهرات میلیونی که #IRGCterrorists هم دیگه نمی‌تونه هیچ غلطی بکنه. #مهسا_امینی #IRGCterrorists 
#IranRevolution",@alikarimi_ak8
Jan 15,Lucky,@fatemah_heidari,"عاشقتتتتتتتتتتم
#IRGCterrorists",@alikarimi_ak8
Jan 15,tandis,@tandis29672057,"برای نجات زندگی خودمون و بچه هامون باید به آزادی برسیم #مهسا_امینی 
  برای دیدن آزادی باید کنکور انسانیت و آزادگی ۲۹و۳۰ام دی ماه رو با سربلندی بگذرونیم. #IRGCterrorists سپاه تروریسته",@alikarimi_ak8
Jan 15,Persian Immortal☼𓃬,@PersianImmorta4,#IRGCterrorists,@alikarimi_ak8
Jan 15,suzan,@zn4867,"برای آزادی 

#IRGCterrorists",@alikarimi_ak8
Jan 15,Arash,@Arash50495005,"علی
#IRGCterrorists",@alikarimi_ak8
Jan 15,کلاغ سفید,@White_crow111,"برای آزادی
#مهسا_امینی
#MahsaAmini
#IRGCterrorists",@alikarimi_ak8
Jan 15,مهسا امینی,@mike1371sh,"اینم فراخوان علی کریمی. یعنی بایستی بترکونیم. 
#مهسا_امینی 
#IRGCterrorists",@alikarimi_ak8
Jan 15,Barmak,@barsisanaz,علی کریمی با شرف شده کابوس شبانه روزی عرازشه درمانده. دست مریزاد.,@alikarimi_ak8
Jan 15,siamak Moradi,@moradisia,درود و سلام بر سپاه پاسداران انقلاب اسلامی ایران مقتدر و قوی.,@alikarimi_ak8
Jan 15,Pooria Hosseini,@DrPHosseini,راه پیروزی چه داخل ‌و چه خارج حمایت از شاهزاده رضا پهلوی است #جاویدشاه_رمز_پیروزی,@alikarimi_ak8
Jan 15,دُختِ دیریا,@Koohi_F1272,"ایران دوباره میشه ایران
#IRGCterrorists",@alikarimi_ak8
Jan 15,Armin,@Armin21212121,بالاخره انگلیس  نام سپاه کثیف پاسداران رو در لیست گروهای تروریستی قرار می ده و بعد از اون پروسه پرواز ممنوع  برای رژیم آخوندی  رقم می خوره ..تا نابودی حکومت اسلامی چیزی نمونده,@alikarimi_ak8
Jan 15,Beiranvand68,@Beiranvand681,خفه سفیه,@alikarimi_ak8
Jan 15,afsun_sh,@afsuniranian,"بار سنگین این انقلاب روی دوش ایرانیانی افتاده که داخل کشور به خیابون‌ها میرن.
حالا ایرانیان ساکن فرانسه و اروپا فرصت اینو دارن تا ۱۶ ژانویه مقابل پارلمان اروپا برن تا برای قرار گرفتن نیروی سرکوبگر سپاه در لیست سازمان‌های تروریستی، 
صدای هموطنانمون در داخل باشن. 
#IRGCterrorists",@alikarimi_ak8
Jan 15,ღ╭⊱ꕥ سیـבامیرحسین ꕥ⊱╮ღ,@s_amir_hosein_h,"داداش هوا سرده تو فرانسه،
کار آسون تر نیست؟؟؟",@alikarimi_ak8
Jan 15,زَر دُخت♡,@Zar_Dokht213,"برای ایران
#IRGCterrorists",@alikarimi_ak8
Jan 15,زَر دُخت♡,@Zar_Dokht213,"برای ایران
#IRGCterrorists",@alikarimi_ak8
Jan 15,sadeg mosavi,@Ssadg_mosavi72,چه عاقبت به شر شدی آقای کریمی... خیانت و وطن فروشی در آغوش دشمنان,@alikarimi_ak8
Jan 15,_4fun_,@haj_meisam,"بار روی دوش اونا پولش توی جیب شما
حروم لقمه",@alikarimi_ak8
Jan 15,شکراله دلشاد,@ShkralhD,"اگر سپاه نبود خواهر ومادرهایتان الان زیر پای داعشیان می بود .
تا الان چه غلطهای که تکردید اینم روش",@alikarimi_ak8
Jan 15,اَتُمیْک | ATOMIC,@IraniAzadi96,"باهم که باشیم سنگین‌ترین بار در دنیا ،سبک‌ترین خواهد شد.
#IRGCterrorists
#مهسا_امینی",@alikarimi_ak8
Jan 15,Saadi Hafezian سعدی حافظیان,@Saadi_Hafezian,"ما تا خامنه ای و رژیم تروریستی و سپاه خونخوارش رو زیر گل نکنیم، از پای نخواهیم نشست!  #IRGCterrorists #فراخوان_۲۹_و_۳۰_دی 

آخه تا به کی آروم بشینیم
حسرت بکشیم گریه ببینیم
ای زن تنها مرد آواره 
وطن دل توست شده صد پاره
پاشو کاری کن فکر چاره باش
فکر این دل پاره پاره باش",@alikarimi_ak8
Jan 15,ali salam.1401,@alisala82278440,"وقتی سگهای مزدور داخلی هیچ غلطی نکردن انتظار دار چند ادم بی هویت امثال تو در فرنگ کاری بکنند 
ننگت باد نژاد پرست کثیف",@alikarimi_ak8
Jan 15,Violet,@banafshehk,ما پيروزيم! #IRGCterrorists,@alikarimi_ak8
Jan 15,Dori Km,@dordor400,"#IRGCterrorists
هفت میلیونی شده
سهم تو چندتا بوده؟",@alikarimi_ak8
Jan 15,raha,@raha68659436,"#IRGCterrorists 
خامنه ای هم از استرس و وحشت روز و شب نداره.
چهره اش کاملا مشهوده

میریم تا سرنگونی

#MahsaAmini",@alikarimi_ak8
Jan 15,اِئووین,@Mona48082950,هیچ گوهی نتونستین بخورین و نمیتونین بخورین یه مشت ابله بی سواد وطن فروش فقط جوون هارو به کشتن دادید خاک تو اون سرتون که با کونتون بازی میکنه,@alikarimi_ak8
Jan 14,MG,@GAVGANiMEHRZAD,"سپاهی و عشاق سپاه در انقلاب مردم ایران جایی ندارند.
#IRGCterrorists",@alikarimi_ak8
Jan 14,اتحاد ایرانیان آلمان,@farid8she,"بچه های باحال اروپا تا حالا که گل کاشتند و دم همتون گرم ایندفعه هم
مثل برلین باهم بتونیم هم هزینها رو بکشونیم و هم .تنها نباشیم و هم جمعیتمون بیشتر شه و هم دهن آخخوندها رو سرویس کنیم حرروم لقمه ها رو ممنون که انقدر خفنید بچه های اروپا
#IRGCTERRORISTS
#IranRevolution
 RETWEET ",@alikarimi_ak8
Jan 14,اتحاد ایرانیان آلمان,@farid8she,"این فقط یک هشتگ نیست  #IRGCterrorists
یک رای گیری و یک حرکت انقلابیست.

🩶

#IranRevolution  is not just a hashtag! 
It is a vote for a revolutionary movement
#STRASBOURG16JAN 

Please SHARE and RETWEET",@alikarimi_ak8
Jan 14,ATMA,@ATMATUZA,"گُل و توی دروازه ... علی آقا همیشه گل کاشتی یا اینجا یا تو میدون 

#IRGCterrorists",@alikarimi_ak8
Jan 14,اتحاد ایرانیان آلمان,@farid8she,"این فقط یک هشتگ نیست  #IRGCterrorists
یک رای گیری و یک حرکت انقلابیست.

🩶

#IranRevolution  is not just a hashtag! 
It is a vote for a revolutionary movement
#STRASBOURG16JAN 

Please SHARE and RETWEET",@alikarimi_ak8
Jan 14,ATMA,@ATMATUZA,"گُل و توی دروازه ... علی آقا همیشه گل کاشتی یا اینجا یا تو میدون 

#IRGCterrorists",@alikarimi_ak8
Jan 15,Ahmad Aria,@Ahmad_aria_,"@mimre_shahbazi
 اون گوشه پایین بنرشون رو ببین، قراره که دیگه این دفعه ""سیو"" کنن...",@alikarimi_ak8
Jan 14,مَنْ,@man__xojkl,"بزن هشتگوووو
#IRGCterrorists",@alikarimi_ak8
Jan 14,کاوه ی آهنگر,@irkaveh80,"برخیز دگر هموطنم وقت قیام است 
دوران خوشت سید علی کفتار تمام است
#IRGCterrorists",@alikarimi_ak8
Jan 14,pυ1тα3ĸ,@MAMAD24198065,"به سمت پیروزی
#MahsaAmini",@alikarimi_ak8
Jan 14,"فراخوان22,23,24 اسفند",@iurhay,"#IRGCterrorists
30'29 دی",@alikarimi_ak8
Jan 14,Parwa(REST),@cacaossi,"از فراخوان ۲۹ و ۳۰ دی هم حمایت کنید لطفا آقای کریمی 
#مهسا_امینی",@alikarimi_ak8
Jan 14,Victorious,@We_4freedom,برای کودکان ایران #IRGCterrorists,@alikarimi_ak8
Jan 14,تكتم زادصالح⁦,@toktamzadssaleh,پست ترین ادمهای دنیا وطن فروشها هستتد,@alikarimi_ak8
Jan 14,farsodehghalam,@farsodehghalam,علی جان ما معترضین دیگه امیدی به هم وطن تو  نداریم ،علی جان ما اینجا ،از بی وجدانی و بی تفاوتی و بی عاطفگی هم وطنان تو رسیدیم به حماقت و حقارت هم هموطن تو، علی جان هم وطنان تو یک مشت مرداگان متحرک بیش نیستن ،فقط بدان ،که از مردگان هیچ انتظاری نداشته باش,@alikarimi_ak8
Jan 14,شیرین,@shiiirinnnnn,چخه سیکلعلی,@alikarimi_ak8
Jan 14,Shadi Rafiei,@maryam4349,"مرگ بر دیکتاتور 
#IRGCterrorists",@alikarimi_ak8
Jan 14,سید اولاد کوروش,@Azad15Peyman,"از چی بیشتر از همه میترسند؟؟
سمت درست تاریخ کجاست؟
#IRGCterrorists 
#IranRevoIution",@alikarimi_ak8
Jan 14,mahsa1401,@mahsa14011,"حتما بعد از امضا به ایمیل خودتون مراجعه کنید تا ثبت نهایی انجام بشه.
#مهسا_امینی
#IRGCterrorists",@alikarimi_ak8
Jan 14,mahsa1401,@mahsa14011,"حتما بعد از امضا به ایمیل خودتون مراجعه کنید تا ثبت نهایی انجام بشه.
#مهسا_امینی
#IRGCterrorists",@alikarimi_ak8
Jan 14,هشتگ زَنِ کورد,@GMMMM34,بچه ها همه شرکت کنید,@alikarimi_ak8
Jan 14,mehran,@mehranpoem,"متاسفانه هیچ ایمیلی برای تایید امضا برام ارسال نشد
#IRGCterrorists",@alikarimi_ak8
Jan 14,seyed mohamadamin mosavi (اکانت جدید),@smaminmosavi,هرکس جای تو بود از خجالت و شرم که ادم حساب نشدبا حمایت امریکا انگلیس و اسرائیل و عربستان هیچ غلطی نخورد ساکت میشد حرومی,@alikarimi_ak8
Jan 14,seyed mohamadamin mosavi (اکانت جدید),@smaminmosavi,علی کریمی قابلیت اینو داره به عنوان سگ نگهبان که پاچه همه رو بگیره ازش استقاده بشه از بس حیوانه با پوزش از جایگاه وفاداری سگ,@alikarimi_ak8
Jan 14,سعید بامرام ☫,@BamaramSaeed,ایران این شکلیه علی آغا,@alikarimi_ak8
Jan 14,Prince of Persia,@FlorenceFarnaz,"Join us in Strasbourg .
This time is different 
#IRGCterrorists",@alikarimi_ak8
